,Unnamed: 0,tweet_text,tweet_label,claim,tweet_date,num_hashtags,hashtag_text,has_link,polarity,subjective,pos_words,neg_words,misinfo_words,debunk_words,misinfo_hashtags,debunk_hashtags,hyperpartisan,followers,verified
70,73,@suzeqknits @itsjefftiedrich @realdonaldtrump #plandemic exists watch #FakeNews take face diaper go outside fresh air damn,MISINFO,The pandemic is a hoax,"Sep 15, 2020 @ 02:39:47.000",2,plandemic FakeNews,FALSE,negative,TRUE,2,2,4,3,2,2,0,77,FALSE
71,74,collecting gross masks improperly disposed amp taking governorâs office home never health protecting environment virus #MasksOff #COVIDIOTS #DemocratsHateAmerica,MISINFO,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Sep 15, 2020 @ 18:05:49.000",3,MasksOff COVIDIOTS DemocratsHateAmerica,FALSE,negative,TRUE,1,2,8,6,3,1,0,536,FALSE
72,75,anyone else seeing morons walking around perspex face screens thinking thats mask #melbournelockdown2020 #COVIDIOTS,IRRELEVANT,Masks donÕt prevent COVID-19 transmission,"Aug 28, 2020 @ 12:40:12.000",2,melbournelockdown2020 COVIDIOTS,FALSE,negative,TRUE,1,1,8,4,1,1,0,241,FALSE
73,76,part london I live #Scamdemic ancestors didnât fight freedom democracy us lose pedo gates nazi soros wuhan klan plenty londoners wearing mask many others forced ðÿðÿºðÿðÿface masks become new normal figures show almost everyone wearing one outside home,MISINFO,BIll Gates contributed to the spread of coronavirus.,"Aug 7, 2020 @ 19:49:48.000",1,Scamdemic,TRUE,negative,TRUE,3,3,25,16,1,1,0,149,FALSE
74,77,yes need kind verification rules rest us already know #orangecountyCA #COVIDIOTS LAX terminal 2 âœface coverings required passengers flight per county regulations yes means orange countyâ,COMMENT,Masks donÕt prevent COVID-19 transmission,"Aug 9, 2020 @ 02:31:47.000",2,orangecountyCA COVIDIOTS,FALSE,positive,TRUE,9,3,11,7,1,1,0,69,FALSE
75,78,@poet_jamal @theofficertatum doctors nurses I talk tell masks good A perfect visual masks dont work viruses #Plandemic #COVID19 #NoMasks,MISINFO,Masks donÕt prevent COVID-19 transmission,"Aug 16, 2020 @ 21:09:21.000",3,Plandemic COVID19 NoMasks,TRUE,positive,TRUE,1,1,9,8,3,1,0,309,FALSE
76,79,arenât masks advised yearly flu kills thousands every year answer masks ineffective viruses #wakeup #kbf #askquestions #NoMasks #NoNewNormal #Scamdemic,MISINFO,Masks donÕt prevent COVID-19 transmission,"Aug 15, 2020 @ 23:54:41.000",6,wakeup kbf askquestions NoMasks NoNewNormal Scamdemic,FALSE,negative,TRUE,1,2,9,7,4,1,0,95,FALSE
77,80,@pattyarquette I drove around washington monument saturday get appointment I shocked number people wearing red white amp blue MAGA hats amp masks #COVIDIOTS,IRRELEVANT,Masks donÕt prevent COVID-19 transmission,"Sep 28, 2020 @ 16:48:56.000",1,COVIDIOTS,FALSE,negative,TRUE,1,3,8,9,1,1,0,943,FALSE
78,81,@realdonaldtrump fools arenât wearing masks #covidiots thinking lead us,IRRELEVANT,Masks donÕt prevent COVID-19 transmission,"Aug 5, 2020 @ 05:43:44.000",1,covidiots,FALSE,negative,TRUE,3,0,4,5,1,1,0,93,FALSE
79,82,@philip_ryan chance media could job n ask real questions treating #Hydroxychloroquine masks 2 weeks big rise cases admit got mask mandate wrong goal full reopening virus stay,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Aug 4, 2020 @ 11:11:14.000",1,Hydroxychloroquine,FALSE,negative,TRUE,6,3,21,15,1,1,0,82,FALSE
80,83,muzzlesi mean masks worth #COVID #CoronaVirus #mask #maskmandate #muzzle #kungflu,RELEVANT,Masks donÕt prevent COVID-19 transmission,"Sep 21, 2020 @ 05:41:25.000",6,COVID CoronaVirus mask maskmandate muzzle kungflu,TRUE,positive,TRUE,0,0,2,2,2,1,0,0,FALSE
81,84,people know masks prevent spread virus either direction image taken archeological site mycenae thank sheep believing corrupt politicians another environmental issue #COVIDIOTS,MISINFO,Masks donÕt prevent COVID-19 transmission,"Aug 18, 2020 @ 10:12:17.000",1,COVIDIOTS,TRUE,positive,TRUE,3,3,14,10,1,1,0,340,FALSE
82,85,#Scamdemic continues isnt media covering CDC release still wearing masks nothing opening happening,MISINFO,The pandemic is a hoax,"Aug 31, 2020 @ 13:54:58.000",1,Scamdemic,FALSE,neutral,FALSE,2,1,9,6,1,1,0,71,FALSE
83,86,face masks effective COVID19 pros cons 18 may 2020 harmful effects wearing face mask benefits using face masks COVID19 #CoronaVirus #WuhanVirus #COVID19 #CCPVirus qtcovid19news469 #BorderObserver,MISINFO,Masks donÕt prevent COVID-19 transmission,"Aug 1, 2020 @ 15:48:00.000",5,CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,TRUE,positive,TRUE,1,3,13,13,5,5,0,16,FALSE
84,87,fool ran governor florida green ive never seen defeated conquered looking people masked hordes stop stopped months ago masks useless stop wearing useless masks #Scamdemic,MISINFO,Masks donÕt prevent COVID-19 transmission,"Aug 14, 2020 @ 15:39:53.000",1,Scamdemic,FALSE,negative,TRUE,4,4,14,9,1,1,0,20152,FALSE
85,88,@ezraklein never ending supply focking dangerous morons enemies within #COVIDIOTS #TrumpDeathToll188K amp counting unorthodox @nytimes catastrophic ignorant deadly A science adviser tells trump wants hear forget masks dont worry abt kids go herd immunity A new coronavirus adviser roils white house unorthodox ideas,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Sep 2, 2020 @ 17:11:28.000",2,COVIDIOTS TrumpDeathToll188K,TRUE,negative,TRUE,7,9,20,13,1,1,0,208,FALSE
86,89,RT @jjauthor @realdonaldtrump possible dr fauci #democrats @joebiden says mask must send children school paid schools well whats behind #ChineseVirus #Elections #MAGA @cybertechgeek crowds people attend A water park music festival wuhan china WITHOUT masks,RELEVANT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Aug 18, 2020 @ 03:27:00.000",4,democrats ChineseVirus Elections MAGA,TRUE,positive,TRUE,2,0,18,15,2,0,0,4160,FALSE
87,90,brave new world except brave rather controlled australia wholly owned subsidiary china embracing artificial intelligence âkeep people apartâ canât discuss COVID #Plandemic push back unhealthy masks next step freezing access bank accounts people talk,MISINFO,The pandemic is a hoax,"Aug 5, 2020 @ 12:38:04.000",1,Plandemic,TRUE,positive,TRUE,6,4,20,9,1,0,0,576,FALSE
88,91,youre protesting second lockdown plan show capital mass numbers masksdistancing #COVIDIOTS,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Aug 23, 2020 @ 00:10:36.000",1,COVIDIOTS,TRUE,negative,TRUE,0,0,7,3,1,1,0,1067,FALSE
89,92,@neilclark66 A great many elite amp SHEEP panicking covid scamdemic unravels data showing lockdowns wrong amp masks ineffective banned #Hydroxychloroquine effective 2nd wave stronger bioweapon IF bill gates releases,MISINFO,BIll Gates contributed to the spread of coronavirus.,"Sep 7, 2020 @ 10:42:14.000",1,Hydroxychloroquine,FALSE,positive,TRUE,4,4,18,10,1,1,0,1442,FALSE
90,93,wearing rag face protects one stop BS #Scamdemic wear masks protect tell us wear mask,MISINFO,Masks donÕt prevent COVID-19 transmission,"Aug 13, 2020 @ 20:12:23.000",1,Scamdemic,FALSE,positive,TRUE,0,4,12,12,1,1,0,3513,FALSE
91,94,@covid19 #covidiots @qldhealthnews @newsouthwales @qldpolice melbourne multimillionaire mark simonds family face criminal investigations two states superyachts voyage gold coast entitled idiots think law gtgt jailtime,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Aug 26, 2020 @ 23:19:47.000",1,covidiots,FALSE,negative,TRUE,1,3,5,5,1,1,0,5,FALSE
92,95,@chuckcallesto even manufacturer N95 masks state categorically shipping box masks NOT effective #WuhanVirus,MISINFO,Masks donÕt prevent COVID-19 transmission,"Aug 2, 2020 @ 02:08:09.000",1,WuhanVirus,FALSE,negative,TRUE,2,3,5,6,1,1,0,1581,FALSE
93,96,@borisjohnson @matthancock WEVE HAD ENOUGH OF YOU AND THE PROPAGANDA well itâs started masks march cov19 #Scamdemic,MISINFO,The pandemic is a hoax,"Aug 10, 2020 @ 13:55:30.000",1,Scamdemic,TRUE,negative,TRUE,1,0,6,6,1,1,0,792,FALSE
94,97,itâs political #covid cure flu amp #HCQ americans donât die democratâs fight keep amp continue lying narrative sacrificial lambs #VoteRed2020 #MAGA2020 #COVID19 nothing friggin flu end day since america lockdown flu walk around masks like weâre china entire âœpandemicâ preplanned #scamdemic getgo ditch donothing masks #sheeple ðÿ,MISINFO,Covid and Influenza are the same disease.,"Aug 27, 2020 @ 13:50:05.000",7,covid HCQ VoteRed2020 MAGA2020 COVID19 scamdemic sheeple,FALSE,negative,TRUE,5,4,29,22,5,2,0,712,FALSE
95,98,OMG something gone wrong @BBC ðÿ ministry truth guy talking downside children wearing mask censor must lunch #Plandemic âœthereâs little evidence use masks schools SAGE member professor russell viner says children âœcould potentially spread virus moreâ wear masks #Newsnight,MISINFO,masks are not effective in protecting against disease transmissions and are also harmful,"Aug 25, 2020 @ 13:55:15.000",2,Plandemic Newsnight,TRUE,negative,TRUE,5,4,22,18,1,0,0,90,FALSE
96,99,@hamillhimself poisonstinger testing breathability different types masks worth watch share #everybreathcounts #savelives #WearAMask #oxygen #worldmaskweek #nomaskonme #wakeup #masksdontwork #NoMaskMandates #covidiots #FactsNotFear,MISINFO,Masks donÕt prevent COVID-19 transmission,"Aug 16, 2020 @ 22:41:37.000",11,everybreathcounts savelives WearAMask oxygen worldmaskweek nomaskonme wakeup masksdontwork NoMaskMandates covidiots FactsNotFear,TRUE,positive,TRUE,1,0,5,5,3,1,0,291,FALSE
97,100,@bernardo1130 @NEWS1130 @adriandix bc citizens right fight right party dix kook henry fraudster mask tampon face feminize condition donât get tested cause bc donât really test stay away hospitals donât give telephone # like 1999 #scamdemic imo,RELEVANT,Masks donÕt prevent COVID-19 transmission,"Sep 1, 2020 @ 01:42:33.000",1,scamdemic,FALSE,negative,TRUE,5,0,23,16,1,0,0,31,FALSE
98,101,@BIMARCHSERVICES thread shared date whole thing archived safety amp augmented 4 part series called #PlagueOfFear2020 amp available #PlagueOfFear2020 3 parts amp 4th preparation masks social distancing handwashing lockdown prevent us seriously affected intense changes electromagnetic frequencies atmosphere #COVID19 #5G,MISINFO,The pandemic is a hoax,"Aug 19, 2020 @ 20:04:27.000",4,PlagueOfFear2020 PlagueOfFear2020 COVID19 5G,TRUE,positive,TRUE,9,1,31,19,4,1,0,7848,FALSE
99,102,botched face lift still bleeding logic everyone lewis funeral dead next month #obamagate facts herman cain went @realdonaldtrump TULSA SUPERSPREADER rally mask campaign squashed people close crowd would look bigger cheered president hours cain tested positive COVID nine days later herman cain dead,IRRELEVANT,Masks donÕt prevent COVID-19 transmission,"Jul 31, 2020 @ 06:25:29.000",1,obamagate,FALSE,negative,TRUE,4,1,18,17,0,1,0,172,FALSE
100,103,THANKS FOR NOT WEARING MASKS YOU FUCKING TROGLODYTES #COVID19 #COVIDIOTS #MacysParade years macys thanksgiving day parade taped go without crowds,IRRELEVANT,Masks donÕt prevent COVID-19 transmission,"Sep 14, 2020 @ 20:58:58.000",3,COVID19 COVIDIOTS MacysParade,TRUE,positive,TRUE,1,2,5,1,2,2,0,277,FALSE
101,104,THE SHINING overlook hotel face mask amp neck gaiter #deadposhuk #TheShining #OverlookHotel #JackNicholson #HeresJohnny #facemask #COVIDIOTS #COVID19 #pandemic #lockdown #virus #StanleyKubrick #coronavirus #winteriscoming #Autumn #films #movies,IRRELEVANT,Masks donÕt prevent COVID-19 transmission,"Aug 30, 2020 @ 12:44:53.000",17,deadposhuk TheShining OverlookHotel JackNicholson HeresJohnny facemask COVIDIOTS COVID19 pandemic lockdown virus StanleyKubrick coronavirus winteriscoming Autumn films movies,TRUE,neutral,FALSE,1,0,3,3,6,5,0,443,FALSE
102,105,@standupx2 best #MaskedMoron line one asked mate exactly asked questions #MSM #FakeNews told like complete idiot #Masks #MasksOff #UnMask #SheepWearMasks #COVID19 #Plandemic #Scamdemic,RELEVANT,Masks donÕt prevent COVID-19 transmission,"Aug 4, 2020 @ 17:22:12.000",10,MaskedMoron MSM FakeNews Masks MasksOff UnMask SheepWearMasks COVID19 Plandemic Scamdemic,FALSE,positive,TRUE,4,2,8,4,7,4,0,55341,FALSE
103,106,last years flue deadlier covid 19 kills 65 take seniors 99 survival rate @labrie8 @sheila11415407 @newimproved9 @danbalkwill1 @lambe_johnny @saltwaterwendy @he48300141 @canarm2011 @whitecrklumber @outermutant @etwasdrew @marissanovetsky @jlcwood2017 @bill_morneau @gui_canz @390rocket @train4patriots @cathmckenna @4est2j @blueyes9445 @bob_loblaw1970 @mouseulysses @heathrodgirs @PAULJOUDREY3 @lumberist @dcurrah1 @ljbeebe @veterancanadian @charliekuss @bardishkw @sidney_chest @thoughtpolice13 letâs everyone wear masks keep social distancing sanitize handsblah blah blah load weâre bombarded crap everywhere news radio adds theyâre pushing bs never seen anything like #plandemic,MISINFO,Covid and Influenza are the same disease.,"Aug 19, 2020 @ 16:04:34.000",1,plandemic,FALSE,negative,TRUE,3,5,22,11,1,1,0,75,FALSE
104,107,number infected cases #China unexpected low #CCPChina dont give shit virus simple logic check infected #ChinaLiedPeopleDied #CCPVirus yupwuhan original epicenter #COVID19 host massive swimming pool rave party masks social distancing wuhan went mass campaign test entire population reported new cases since may,MISINFO,China benefited financially from new coronavirus,"Aug 18, 2020 @ 16:01:30.000",5,China CCPChina ChinaLiedPeopleDied CCPVirus COVID19,TRUE,negative,TRUE,5,5,28,19,5,3,0,10,FALSE
105,108,@bcgovnews communist bastards think everyone forced wear masks less deadly common flu get every year fuck masks #scamdemic #plannedemic #dempanic,MISINFO,Covid and Influenza are the same disease.,"Aug 29, 2020 @ 22:28:41.000",3,scamdemic plannedemic dempanic,FALSE,negative,TRUE,3,6,15,9,1,0,0,334,FALSE
106,109,@brianstelter @andersoncooper plan kill base buy lumpy pillows overpriced masks poisoned get #trumpvirus die maybe cares making quick buck trump gets voted #shameful #snakeoilsalesman #COVIDIOTS #greed,IRRELEVANT,Masks donÕt prevent COVID-19 transmission,"Aug 18, 2020 @ 21:26:17.000",5,trumpvirus shameful snakeoilsalesman COVIDIOTS greed,FALSE,negative,TRUE,2,2,9,7,1,1,0,233,FALSE
107,110,#Misinformation sticks lets fight back survey finds half americans amp 73 republicans believe least one #COVID19 misconception #Infodemic 51 republicans believe #Hydroxychloroquine effective amp 36 believe #masks harmful,DEBUNK,hydroxychloroquine is effective in healing and preventing COVID-19,"Sep 10, 2020 @ 16:27:24.000",5,Misinformation COVID19 Infodemic Hydroxychloroquine masks,TRUE,negative,TRUE,7,4,13,22,3,5,0,60568,TRUE
108,111,spoilt brat may speak country england certainly speak country scotland #COVIDIOTS mark dolan cuts face mask live air want save lives get country back track option get back normal first step achieving binning wretched masks watch live âº @mrmarkdolan,COMMENT,Masks donÕt prevent COVID-19 transmission,"Sep 6, 2020 @ 07:47:06.000",1,COVIDIOTS,TRUE,positive,TRUE,3,7,22,18,1,1,0,6068,FALSE
109,112,good point called âœleadersâ country continue set bad examples country whole seems think lockdown long wear masks weâre ok WRONG #COVIDIOTS still running around #Covid_19 times anyone seen FA cup coverage prince william sandringham heâs watching game outside big group people I thought max two households 30 people could mix outside I thick,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Aug 2, 2020 @ 11:16:15.000",2,COVIDIOTS Covid_19,TRUE,negative,TRUE,7,5,28,19,2,2,0,2359,FALSE
110,113,@realtina40 billions billions used supposedly contaminated masks single receptacle warning advisory regarding safe responsible disposal idiocy accident exhibit A demonstating worldwide #Scamdemic #COVID19,MISINFO,The pandemic is a hoax,"Aug 23, 2020 @ 17:56:48.000",2,Scamdemic COVID19,TRUE,negative,TRUE,4,3,9,4,2,2,0,718,FALSE
111,114,face diapers religious rituala public profession antiscience beliefby sheeple willingly submit totalitarian rule #covidiots #maskholes #COVID19 @realdonaldtrump,MISINFO,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Aug 20, 2020 @ 15:47:49.000",3,covidiots maskholes COVID19,FALSE,negative,TRUE,3,0,5,2,2,3,0,1127,FALSE
112,115,@aneekasimonis @theheraldsun wow considering #COVIDIOTS masks donât believe send #ICU wards without #PPE amp hold hands dying hardly huge crowd obviously @theheraldsun doesnât #real journos anyone count,COMMENT,Masks donÕt prevent COVID-19 transmission,"Sep 5, 2020 @ 15:21:08.000",4,COVIDIOTS ICU PPE real,FALSE,positive,TRUE,5,3,11,7,1,2,0,238,FALSE
113,116,I agree corporate america I see masks commercials I buy whatever selling #only6percent #obamagate,COMMENT,Masks donÕt prevent COVID-19 transmission,"Aug 30, 2020 @ 17:32:38.000",2,only6percent obamagate,FALSE,positive,TRUE,1,0,4,2,0,1,0,540,FALSE
114,117,rich white people #COVIDIOTS #MAGA #FAIL #IKNOWITSSARCASM ugh wish everyone would take virus seriously husband vacationing tahiti literally one beach party wearing masks sincerely hope improves husband really needed vacation bc covid making depressed,COMMENT,Masks donÕt prevent COVID-19 transmission,"Aug 7, 2020 @ 14:11:11.000",4,COVIDIOTS MAGA FAIL IKNOWITSSARCASM,FALSE,positive,TRUE,6,4,14,16,2,1,0,3031,FALSE
115,118,@joebiden believe sciencescience says pandemic HCQ works masks donât work children spread die COLD VIRUS #bidenisnotwell #hydroxychloriquineworks #MasksDontWork #REOPENSCHOOLS #endthelockdown #BidenHasAlreadyLost,MISINFO,The pandemic is a hoax,"Aug 2, 2020 @ 22:09:24.000",6,bidenisnotwell hydroxychloriquineworks MasksDontWork REOPENSCHOOLS endthelockdown BidenHasAlreadyLost,FALSE,negative,TRUE,2,1,11,11,1,0,0,200,FALSE
116,119,well would look #PlandemicHoax #plandemic #COVID19 joke stop wearing masks @paulcshipley @realdonaldtrump scammed,MISINFO,The pandemic is a hoax,"Aug 30, 2020 @ 12:24:24.000",3,PlandemicHoax plandemic COVID19,TRUE,positive,TRUE,1,0,6,5,3,2,0,2161,FALSE
117,120,#covid19 #COVID__19 #COVID #coronavirus #coronahoax #scamdemic #Plandemic #ArrestFauci #arrestbillgates #arresttedros #arrestwho #arrestwef #CrimesAgainstHumanity #covid1984 #WakeUpAmerica #WakeUpWorld lifesaving dnanudge face,MISINFO,The pandemic is a hoax,"Aug 10, 2020 @ 04:23:22.000",16,covid19 COVID__19 COVID coronavirus coronahoax scamdemic Plandemic ArrestFauci arrestbillgates arresttedros arrestwho arrestwef CrimesAgainstHumanity covid1984 WakeUpAmerica WakeUpWorld,TRUE,neutral,FALSE,1,0,2,2,11,3,0,69,FALSE
